"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:21:02:79",,,"山原怜音","ドリブル",,,
="0:21:04:56",,,"森侑里","パス",,,
="0:21:07:43",,,"山原怜音","パス",,,
="0:21:09:93",,,"高嶺朋樹","ドリブル",,,
="0:21:11:30",,,"森侑里","パス",,,
="0:21:13:20",,,"高嶺朋樹","パス",,,
="0:21:16:37",,,"渡邊陽","パス",,,
="0:21:17:27",,,"高嶺朋樹","パス",,,
="0:21:19:27",,,"山川哲史","パス",,,
="0:21:21:64",,,"高嶺朋樹","パス",,,
="0:21:23:28",,,"山原怜音","ドリブル",,,
="0:21:27:18",,,"山原怜音","パス",,,
="0:21:28:45",,,"加藤匠人","パス",,,
="0:21:29:62",,,"山原怜音","クロス",,,
="0:21:34:02","ポゼッションエンド",,,,,,
="0:21:34:02","筑波大学",,,,,,
="0:21:44:97",,,"森侑里",,"ブロック",,
="0:21:52:17","ポゼッションスタート",,,,,,
="0:21:52:17","筑波大学",,,,,,
="0:21:52:87",,,"加藤匠人","パス",,,
="0:21:54:78",,,"山原怜音","パス",,,
="0:21:57:48",,,"加藤匠人","パス",,,
="0:22:00:45",,,"井川空","ドリブル",,,
="0:22:00:52",,,"高嶺朋樹","パス",,,
="0:22:05:59",,,"池谷祐輔","ドリブル",,,
="0:22:06:55",,,"井川空","パス",,,
="0:22:07:69",,,"池谷祐輔","パス",,,
="0:22:12:63",,,"渡邊陽","パス",,,
="0:22:15:30",,,"森侑里","パス",,,
="0:22:17:93",,,"山原怜音","パス",,,
="0:22:20:60",,,"山川哲史","ドリブル",,,
="0:22:20:70",,,"森侑里","パス",,,
="0:22:23:34",,,"山川哲史","パス",,,
="0:22:23:77",,,"加藤匠人","ドリブル",,,
="0:22:28:21",,,"山原怜音","ドリブル",,,
="0:22:29:98",,,"加藤匠人","パス",,,
="0:22:33:92",,,"山原怜音","パス",,,
="0:22:36:58",,,"森侑里","パス",,,
="0:22:39:19",,,"三笘薫","ボールロスト",,,
="0:22:42:29","ポゼッションエンド",,,,,,
="0:22:42:29","筑波大学",,,,,,
="0:22:42:62","ポゼッションスタート",,,,,,
="0:22:42:62","相手チーム",,,,,,
="0:22:45:33","ポゼッションエンド",,,,,,
="0:22:45:33","相手チーム",,,,,,
="0:22:48:86",,,"井川空","パス",,,
="0:22:49:43","ポゼッションスタート",,,,,,
="0:22:49:43","筑波大学",,,,,,
="0:22:50:70",,,"加藤匠人","パス",,,
="0:22:51:23",,,"山原怜音","ドリブル",,,
="0:22:58:77",,,"山原怜音","パス",,,
="0:23:00:58",,,"高嶺朋樹","パス",,,
="0:23:02:24",,,"加藤匠人","パス",,,
="0:23:03:98",,,"高嶺朋樹","パス",,,
="0:23:04:31",,,"三笘薫","ドリブル",,,
="0:23:13:29",,,"三笘薫","パス",,,
="0:23:18:53",,,"井川空","パス",,,
="0:23:20:03",,,"渡邊陽","パス",,,
="0:23:22:06",,,"渡邊陽","ドリブル",,,
="0:23:32:71",,,"池谷祐輔","パス",,,
="0:23:35:81",,,"三笘薫","パス",,,
="0:23:41:52",,,"池谷祐輔",,,"ファール",
="0:23:42:95","ポゼッションエンド",,,,,,
="0:23:42:95","筑波大学",,,,,,
="0:24:03:04","相手チーム","FK",,,,,
="0:24:20:82",,"スローイン","三笘薫",,,,
="0:24:25:16",,,"渡邊陽",,,"ファール",
="0:24:52:82",,,"山川哲史",,"ブロック",,
="0:24:55:29","相手チーム","FK",,,,,
="0:24:59:63",,,"井川空","パス",,,
="0:25:01:26",,,"高嶺朋樹","パス",,,
="0:25:02:16",,,"池谷祐輔","ボールロスト",,,
="0:25:18:11",,,"森海渡",,"インターセプト",,
="0:25:18:38","相手チーム","スローイン",,,,,
="0:25:18:68","ポゼッションスタート",,,,,,
="0:25:18:68","相手チーム",,,,,,
="0:25:27:49",,,"渡邊陽",,"カット",,
="0:25:32:86",,,"高嶺朋樹","パス",,,
="0:25:33:06","ポゼッションエンド",,,,,,
="0:25:33:06","相手チーム",,,,,,
="0:25:33:40","ポゼッションスタート",,,,,,
="0:25:33:40","筑波大学",,,,,,
="0:25:33:50",,,"加藤匠人","パス",,,
="0:25:35:40",,,"高嶺朋樹","パス",,,
="0:25:42:50","ポゼッションエンド",,,,,,
="0:25:42:50","筑波大学",,,,,,
="0:25:44:47",,,"森侑里",,,"ファール",
="0:26:27:15",,,,,"被枠外シュート",,
="0:26:28:38","相手チーム","FK",,,,,
="0:27:01:88",,"GK","阿部航斗",,,,
="0:27:19:23",,"スローイン","井川空",,,,
="0:27:21:90","ポゼッションスタート",,,,,,
="0:27:21:90","相手チーム",,,,,,
="0:27:40:42",,,"山川哲史",,"ブロック",,
="0:27:45:46","ポゼッションエンド",,,,,,
="0:27:45:46","相手チーム",,,,,,
="0:28:23:13","相手チーム","CK",,,,,
="0:28:27:87","ポゼッションスタート",,,,,,
="0:28:27:87","相手チーム",,,,,,
="0:28:50:96","ポゼッションエンド",,,,,,
="0:28:50:96","相手チーム",,,,,,
="0:29:14:58",,"GK","阿部航斗",,,,
="0:29:23:06","ポゼッションスタート",,,,,,
="0:29:23:06","相手チーム",,,,,,
="0:29:27:00",,,"森海渡",,"インターセプト",,
="0:29:33:34","ポゼッションエンド",,,,,,
="0:29:33:34","相手チーム",,,,,,
="0:29:34:00",,,"森侑里","パス",,,
="0:29:45:15","ポゼッションスタート",,,,,,
="0:29:45:15","相手チーム",,,,,,
="0:30:10:91",,,"阿部航斗",,,,"セービング"
="0:30:15:11","ポゼッションエンド",,,,,,
="0:30:15:11","相手チーム",,,,,,
="0:30:28:69","相手チーム","スローイン",,,,,
="0:30:28:99","ポゼッションスタート",,,,,,
="0:30:28:99","相手チーム",,,,,,
="0:30:38:07","ポゼッションエンド",,,,,,
="0:30:38:07","相手チーム",,,,,,
="0:30:48:14",,,"三笘薫","クロス",,,
="0:30:48:54",,"スローイン","三笘薫",,,,
="0:30:51:15",,,"池谷祐輔","パス",,,
="0:31:11:70","相手チーム","スローイン",,,,,
="0:31:25:38","ポゼッションスタート",,,,,,
="0:31:25:38","相手チーム",,,,,,
="0:31:51:94",,,"三笘薫",,"カット",,
="0:31:59:65",,,"池谷祐輔","ドリブル",,,
="0:32:01:92","ポゼッションエンド",,,,,,
="0:32:01:92","相手チーム",,,,,,
="0:32:02:92",,,"井川空","パス",,,
="0:32:03:62","ポゼッションスタート",,,,,,
="0:32:03:62","筑波大学",,,,,,
="0:32:05:92",,,"山原怜音","ドリブル",,,
="0:32:06:49",,,"池谷祐輔","パス",,,
="0:32:13:53",,,"山原怜音","パス",,,
="0:32:14:23",,,"渡邊陽","ドリブル",,,
="0:32:20:74",,,"渡邊陽","パス",,,
="0:32:23:04",,,"井川空","パス",,,
="0:32:24:21",,,"三笘薫","パス",,,
="0:32:27:54",,,"高嶺朋樹","ドリブル",,,
="0:32:29:18",,,"井川空","パス",,,
="0:32:34:25",,,"高嶺朋樹","パス",,,
="0:32:35:75",,,"山原怜音","パス",,,
="0:32:35:98",,,"加藤匠人","ドリブル",,,
="0:32:36:38",,,"高嶺朋樹","パス",,,
="0:32:37:72",,,"渡邊陽","パス",,,
="0:32:39:82",,,"森侑里","ドリブル",,,
="0:32:41:59",,,"渡邊陽","パス",,,
="0:32:44:43",,,"山川哲史","ドリブル",,,
="0:32:46:36",,,"森侑里","パス",,,
="0:32:50:13",,,"山川哲史","パス",,,
="0:32:55:50","ポゼッションエンド",,,,,,
="0:32:55:50","筑波大学",,,,,,
="0:32:58:47","ポゼッションスタート",,,,,,
="0:32:58:47","相手チーム",,,,,,
="0:33:11:39",,,"池谷祐輔",,,"ファール",
="0:33:12:32","ポゼッションエンド",,,,,,
="0:33:12:32","相手チーム",,,,,,
="0:35:52:38",,,"山川哲史",,"ブロック",,
="0:35:55:18","相手チーム","FK",,,,,
="0:35:57:65",,,"渡邊陽",,"ブロック",,
="0:35:59:69","ポゼッションスタート",,,,,,
="0:35:59:69","筑波大学",,,,,,
="0:36:02:16",,,"渡邊陽","パス",,,
="0:36:03:16",,,"加藤匠人","パス",,,
="0:36:06:49",,,"山原怜音","パス",,,
="0:36:11:70","ポゼッションエンド",,,,,,
="0:36:11:70","筑波大学",,,,,,
="0:36:19:77",,"スローイン","山原怜音",,,,
="0:36:21:21","ポゼッションスタート",,,,,,
="0:36:21:21","筑波大学",,,,,,
="0:36:21:68",,,"高嶺朋樹","パス",,,
="0:36:23:38",,,"山原怜音","パス",,,
="0:36:24:65",,,"高嶺朋樹","パス",,,
="0:36:24:88",,,"井川空","ドリブル",,,
="0:36:26:95",,,"渡邊陽","パス",,,
="0:36:29:38",,,"井川空","パス",,,
="0:36:32:39",,,"渡邊陽","ドリブル",,,
="0:36:35:46",,,"三笘薫","パス",,,
="0:36:37:73",,,"三笘薫","ドリブル",,,
="0:36:40:03",,,"渡邊陽","パス",,,
="0:36:44:53",,,"山原怜音","クロス",,,
="0:36:45:37",,,"井川空","パス",,,
="0:36:51:74",,,"森海渡","枠外シュート",,,
="0:36:53:84","ポゼッションエンド",,,,,,
="0:36:53:84","筑波大学",,,,,,
="0:37:13:09",,,"高嶺朋樹",,"ブロック",,
="0:37:15:60","相手チーム","GK",,,,,
="0:37:27:28","相手チーム",,,,,"ファール",
="0:38:21:20",,"FK","山原怜音",,,,
="0:38:32:14",,,"森侑里",,"ブロック",,
="0:38:46:55",,,"三笘薫","ドリブル",,,
="0:38:49:52","ポゼッションスタート",,,,,,
="0:38:49:52","筑波大学",,,,,,
="0:38:50:29",,,"渡邊陽","パス",,,
="0:38:55:60","ポゼッションエンド",,,,,,
="0:38:55:60","筑波大学",,,,,,
="0:38:56:26","ポゼッションスタート",,,,,,
="0:38:56:26","相手チーム",,,,,,
="0:38:56:77",,,"山川哲史",,"インターセプト",,
="0:38:59:47","ポゼッションエンド",,,,,,
="0:38:59:47","相手チーム",,,,,,
="0:39:02:07",,,"山川哲史","パス",,,
="0:39:23:93",,,"山川哲史",,"ブロック",,
="0:39:25:56","相手チーム","GK",,,,,
="0:39:28:90",,,"井川空",,"ブロック",,
="0:39:34:27",,,"池谷祐輔","ドリブル",,,
="0:39:37:51","ポゼッションスタート",,,,,,
="0:39:37:51","筑波大学",,,,,,
="0:39:38:44",,,"三笘薫","ドリブル",,,
="0:39:39:41",,,"池谷祐輔","パス",,,
="0:39:42:64",,,"池谷祐輔","ドリブル",,,
="0:39:45:85",,,"三笘薫","パス",,,
="0:39:51:72","ポゼッションエンド",,,,,,
="0:39:51:72","筑波大学",,,,,,
="0:40:00:03","ポゼッションスタート",,,,,,
