"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:35:25:72","筑波大学",,,,,,
="0:35:28:19",,,"高嶺朋樹","パス",,,
="0:35:30:03",,,"山川哲史","パス",,,
="0:35:30:96",,,"高嶺朋樹","パス",,,
="0:35:34:23",,,"山原怜音","ドリブル",,,
="0:35:34:83",,,"森侑里","パス",,,
="0:35:40:17",,,"山原怜音","パス",,,
="0:35:40:24",,,"渡邊陽","ドリブル",,,
="0:35:41:70",,,"加藤匠人","パス",,,
="0:35:42:94",,,"山原怜音","パス",,,
="0:35:46:88",,,"渡邊陽","パス",,,
="0:35:47:81",,,"井川空","ドリブル",,,
="0:35:53:21",,,"井川空","パス",,,
="0:35:57:29",,,"加藤匠人","パス",,,
="0:35:58:69",,,"井川空","パス",,,
="0:36:00:42",,,"三笘薫","パス",,,
="0:36:03:36","ポゼッションエンド",,,,,,
="0:36:03:36","筑波大学",,,,,,
="0:36:26:85","ポゼッションスタート",,,,,,
="0:36:26:85","相手チーム",,,,,,
="0:36:27:35","相手チーム","スローイン",,,,,
="0:36:29:38",,,"井川空",,"ブロック",,
="0:36:35:49","ポゼッションエンド",,,,,,
="0:36:35:49","相手チーム",,,,,,
="0:36:39:63","相手チーム","スローイン",,,,,
="0:36:41:60","ポゼッションスタート",,,,,,
="0:36:41:60","相手チーム",,,,,,
="0:37:01:92",,,"三笘薫","ドリブル",,,
="0:37:05:19","ポゼッションエンド",,,,,,
="0:37:05:19","相手チーム",,,,,,
="0:37:07:76","ポゼッションスタート",,,,,,
="0:37:07:76","筑波大学",,,,,,
="0:37:11:29","ポゼッションエンド",,,,,,
="0:37:11:29","筑波大学",,,,,,
="0:37:17:57",,,"三笘薫",,,"ファール",
="0:37:18:87","ポゼッションスタート",,,,,,
="0:37:18:87","相手チーム",,,,,,
="0:37:19:50","相手チーム","FK",,,,,
="0:37:23:20",,,"阿部航斗",,,,"セービング"
="0:37:29:34","ポゼッションエンド",,,,,,
="0:37:29:34","相手チーム",,,,,,
="0:38:59:87","相手チーム","スローイン",,,,,
="0:39:00:30","ポゼッションスタート",,,,,,
="0:39:00:30","相手チーム",,,,,,
="0:39:09:38",,,"窪田翔",,"クリア",,
="0:39:13:21","ポゼッションエンド",,,,,,
="0:39:13:21","相手チーム",,,,,,
="0:39:19:29","相手チーム","スローイン",,,,,
="0:39:20:76",,,"加藤匠人",,"クリア",,
="0:39:29:00","相手チーム","スローイン",,,,,
="0:39:29:63","ポゼッションスタート",,,,,,
="0:39:29:63","相手チーム",,,,,,
="0:39:31:70",,,"渡邊陽",,"シュートブロック",,
