"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:43:16:22",,,"角田涼太郎",,"ブロック",,
="0:43:20:20",,,"角田涼太郎",,"ブロック",,
="0:43:25:13","ポゼッションスタート",,,,,,
="0:43:25:13","相手チーム",,,,,,
="0:43:30:04","相手チーム",,,,"被枠外シュート",,
="0:43:35:11","ポゼッションエンド",,,,,,
="0:43:35:11","相手チーム",,,,,,
="0:43:57:10",,"GK","大川圭為",,,,
="0:44:16:32","ポゼッションスタート",,,,,,
="0:44:16:32","相手チーム",,,,,,
="0:44:37:07","ポゼッションエンド",,,,,,
="0:44:37:07","相手チーム",,,,,,
="0:45:04:80",,"GK","大川圭為",,,,
="0:45:18:18",,,"渡邊陽",,"インターセプト",,
="0:45:19:45","ポゼッションスタート",,,,,,
="0:45:19:45","筑波大学",,,,,,
="0:45:26:65","相手チーム","スローイン",,,,,
="0:45:26:89","ポゼッションエンド",,,,,,
="0:45:26:89","筑波大学",,,,,,
="0:45:32:46",,,"角田涼太郎",,"クリア",,
="0:45:35:93","相手チーム",,,,,"ファール",
="0:45:46:84",,"FK","角田涼太郎",,,,
="0:45:55:42","相手チーム","スローイン",,,,,
="0:46:02:49",,,"渡邊陽",,"インターセプト",,
="0:46:07:86",,,"知久航介","ドリブル",,,
="0:46:07:96","ポゼッションスタート",,,,,,
="0:46:07:96","筑波大学",,,,,,
="0:46:11:40",,,"三笘薫","ドリブル",,,
="0:46:20:64",,,"永満凌",,"カット",,
="0:46:28:98",,,"犬飼翔洋",,,"オフサイド",
="0:46:32:85","ポゼッションエンド",,,,,,
="0:46:32:85","筑波大学",,,,,,
="0:46:38:93","相手チーム","FK",,,,,
="0:46:45:33",,,"山川哲史",,"ブロック",,
="0:46:49:44","相手チーム","スローイン",,,,,
="0:46:56:11",,,"山川哲史",,"クリア",,
="0:47:03:32",,,"高嶺朋樹",,"クリア",,
="0:47:15:33","相手チーム","GK",,,,,
="0:47:21:54",,,"山川哲史",,"ブロック",,
="0:47:26:41",,,"渡邊陽",,"ブロック",,
="0:47:26:91",,,"高嶺朋樹",,,"ファール",
="0:47:35:72","相手チーム","FK",,,,,
="0:47:36:22",,,"大川圭為",,,,"キャッチ"
="0:47:54:04","相手チーム","スローイン",,,,,
="0:48:09:32",,"スローイン","角田涼太郎",,,,
="0:48:22:56",,,"角田涼太郎",,"ブロック",,
="0:48:56:40","相手チーム","CK",,,,,
="0:49:04:17","相手チーム",,,,,"ファール",
