"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:37:09:86",,,"渡邊陽","ドリブル",,,
="0:37:12:86","ポゼッションスタート",,,,,,
="0:37:12:86","相手チーム",,,,,,
="0:37:19:00",,,"山川哲史",,"カット",,
="0:37:19:30","ポゼッションエンド",,,,,,
="0:37:19:30","相手チーム",,,,,,
="0:37:25:64",,,"岩本翔","パス",,,
="0:38:05:75",,"スローイン","岩本翔",,,,
="0:38:10:09","ポゼッションスタート",,,,,,
="0:38:10:09","筑波大学",,,,,,
="0:38:14:12",,,"井川空","パス",,,
="0:38:15:82",,,"生地慶充","ドリブル",,,
="0:38:17:63",,,"山川哲史","パス",,,
="0:38:20:90",,,"渡邊陽","パス",,,
="0:38:21:00",,,"生地慶充","ドリブル",,,
="0:38:21:00",,,,"枠内シュート",,,
="0:38:25:03","ポゼッションエンド",,,,,,
="0:38:25:03","筑波大学",,,,,,
="0:38:31:51",,"スローイン","岩本翔",,,,
="0:38:37:58",,,"窪田翔","パス",,,
="0:38:39:31",,,"岩本翔","パス",,,
="0:38:39:58","ポゼッションスタート",,,,,,
="0:38:39:58","相手チーム",,,,,,
="0:38:40:95",,,"高嶺朋樹","パス",,,
="0:38:49:36","ポゼッションエンド",,,,,,
="0:38:49:36","相手チーム",,,,,,
="0:38:50:06",,,"角田涼太郎",,"カット",,
="0:38:54:00","ポゼッションスタート",,,,,,
="0:38:54:00","筑波大学",,,,,,
="0:38:54:30",,,"角田涼太郎","パス",,,
="0:38:54:53",,,"岩本翔","ドリブル",,,
="0:38:56:50",,,"岩本翔","パス",,,
="0:38:58:27",,,"窪田翔","ドリブル",,,
="0:39:01:27","ポゼッションエンド",,,,,,
="0:39:01:27","筑波大学",,,,,,
="0:39:02:44",,,"窪田翔","クロス",,,
="0:39:29:00",,"CK","岩本翔",,,,
