"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:29:45:91",,,"井川空","パス",,,
="0:29:50:22",,,"角田涼太郎","パス",,,
="0:29:52:75",,,"阿部航斗","パス",,,
="0:29:55:09",,,"山川哲史","パス",,,
="0:29:55:86",,,"加藤匠人","パス",,,
="0:29:58:66",,,"高嶺朋樹","パス",,,
="0:30:00:73",,,"角田涼太郎","ドリブル",,,
="0:30:10:17",,,"三浦雅人","ドリブル",,,
="0:30:14:64","ポゼッションエンド",,,,,,
="0:30:14:64","筑波大学",,,,,,
="0:30:35:63",,"CK","山原怜音",,,,
="0:31:03:69","ポゼッションスタート",,,,,,
="0:31:03:69","相手チーム",,,,,,
="0:31:32:29",,,"山川哲史",,"インターセプト",,
="0:31:37:79","ポゼッションエンド",,,,,,
="0:31:37:79","相手チーム",,,,,,
="0:31:46:43","ポゼッションスタート",,,,,,
="0:31:46:43","筑波大学",,,,,,
="0:32:16:30","ポゼッションエンド",,,,,,
="0:32:16:30","筑波大学",,,,,,
="0:32:19:07","相手チーム",,,,,"ファール",
="0:32:23:24","ポゼッションスタート",,,,,,
="0:32:23:24","筑波大学",,,,,,
="0:32:27:18",,"FK","角田涼太郎",,,,
="0:32:29:68",,,"山原怜音","クロス",,,
="0:32:47:26",,,"三浦雅人",,"カット",,
="0:32:54:90",,,"山原怜音","クロス",,,
="0:33:00:18","ポゼッションエンド",,,,,,
="0:33:00:18","筑波大学",,,,,,
="0:33:05:65","ポゼッションスタート",,,,,,
="0:33:05:65","相手チーム",,,,,,
="0:33:15:46","ポゼッションエンド",,,,,,
="0:33:15:46","相手チーム",,,,,,
="0:33:17:99","相手チーム","スローイン",,,,,
="0:33:32:71",,,"岩本翔",,"カット",,
="0:33:35:54","ポゼッションスタート",,,,,,
="0:33:35:54","筑波大学",,,,,,
="0:33:39:05","ポゼッションエンド",,,,,,
="0:33:39:05","筑波大学",,,,,,
="0:33:40:82","ポゼッションスタート",,,,,,
="0:33:40:82","相手チーム",,,,,,
="0:33:47:26","ポゼッションエンド",,,,,,
="0:33:47:26","相手チーム",,,,,,
="0:33:51:66","ポゼッションスタート",,,,,,
="0:33:51:66","筑波大学",,,,,,
="0:34:13:65",,,"高嶺朋樹","ドリブル",,,
="0:34:20:56","ポゼッションエンド",,,,,,
="0:34:20:56","筑波大学",,,,,,
="0:34:21:99","ポゼッションスタート",,,,,,
="0:34:21:99","相手チーム",,,,,,
="0:34:44:78","ポゼッションエンド",,,,,,
="0:34:44:78","相手チーム",,,,,,
="0:34:45:21",,,,,"被枠外シュート",,
="0:34:51:15","相手チーム",,,,,"オフサイド",
="0:34:57:59",,"FK","阿部航斗",,,,
="0:35:18:18",,,"岩本翔","ドリブル",,,
="0:35:20:98","ポゼッションスタート",,,,,,
="0:35:20:98","筑波大学",,,,,,
="0:35:29:89",,,"高嶺朋樹","ドリブル",,,
="0:35:32:76",,,"渡邊陽","ドリブル",,,
