"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:42:42:66","筑波大学",,,,,,
="0:42:43:46",,,"山原怜音",,"ブロック",,
="0:42:45:83","ポゼッションスタート",,,,,,
="0:42:45:83","筑波大学",,,,,,
="0:42:46:70",,,"加藤匠人",,"インターセプト",,
="0:42:48:80","ポゼッションエンド",,,,,,
="0:42:48:80","筑波大学",,,,,,
="0:42:54:80","ポゼッションスタート",,,,,,
="0:42:54:80","筑波大学",,,,,,
="0:43:00:91","ポゼッションエンド",,,,,,
="0:43:00:91","筑波大学",,,,,,
="0:43:04:08",,,"知久航介",,"ブロック",,
="0:43:11:22","ポゼッションスタート",,,,,,
="0:43:11:22","筑波大学",,,,,,
="0:43:23:30",,,"山川哲史","ドリブル",,,
="0:43:32:91","ポゼッションエンド",,,,,,
="0:43:32:91","筑波大学",,,,,,
="0:43:36:04","交代",,"高嶺朋樹",,,,
="0:43:36:04",,,"和田育",,,,
="0:43:58:47",,"スローイン","加藤潤",,,,
="0:43:59:10","ポゼッションスタート",,,,,,
="0:43:59:10","筑波大学",,,,,,
="0:44:13:05","ポゼッションエンド",,,,,,
="0:44:13:05","筑波大学",,,,,,
="0:44:19:45",,,"山原怜音","クロス",,,
="0:44:26:19",,,"大川圭為",,"クリア",,
="0:44:27:73","ポゼッションスタート",,,,,,
="0:44:27:73","相手チーム",,,,,,
="0:44:32:47","ポゼッションエンド",,,,,,
="0:44:32:47","相手チーム",,,,,,
="0:44:35:64","ポゼッションスタート",,,,,,
="0:44:35:64","筑波大学",,,,,,
="0:44:36:54",,"スローイン","山原怜音",,,,
="0:44:39:24","ポゼッションエンド",,,,,,
="0:44:39:24","筑波大学",,,,,,
="0:44:44:35","相手チーム",,,,"被枠内シュート",,
="0:44:45:05",,,"大川圭為",,,,"セービング"
="0:44:47:62","ポゼッションスタート",,,,,,
="0:44:47:62","筑波大学",,,,,,
="0:45:06:57",,,"和田育","ドリブル",,,
="0:45:12:57","ポゼッションエンド",,,,,,
="0:45:12:57","筑波大学",,,,,,
="0:45:49:34",,"スローイン","山原怜音",,,,
="0:46:08:26","ポゼッションスタート",,,,,,
="0:46:08:26","筑波大学",,,,,,
="0:46:18:44","ポゼッションエンド",,,,,,
="0:46:18:44","筑波大学",,,,,,
="0:46:21:54",,,"和田育",,,"ファール",
="0:46:39:83","相手チーム","FK",,,,,
="0:46:57:51","ポゼッションスタート",,,,,,
="0:46:57:51","筑波大学",,,,,,
="0:46:57:58",,,"加藤潤",,"ブロック",,
="0:47:07:86","ポゼッションエンド",,,,,,
="0:47:07:86","筑波大学",,,,,,
="0:47:16:50","ポゼッションスタート",,,,,,
="0:47:16:50","相手チーム",,,,,,
="0:47:21:30","ポゼッションエンド",,,,,,
="0:47:21:30","相手チーム",,,,,,
="0:47:21:54","相手チーム",,,,"被枠内シュート",,
="0:47:22:14",,,"山原怜音",,"シュートブロック",,
="0:47:23:04",,,"大川圭為",,,,"セービング"
="0:47:41:42",,"スローイン","三笘薫",,,,
="0:48:03:08","ポゼッションスタート",,,,,,
="0:48:03:08","相手チーム",,,,,,
="0:48:14:39","ポゼッションエンド",,,,,,
="0:48:14:39","相手チーム",,,,,,
="0:48:15:39","相手チーム",,,,"被枠外シュート",,
="0:48:27:34","ポゼッションスタート",,,,,,
="0:48:27:34","筑波大学",,,,,,
="0:48:27:97",,"GK","大川圭為",,,,
="0:48:38:35","ポゼッションエンド",,,,,,
="0:48:38:35","筑波大学",,,,,,
="0:48:40:52","ポゼッションスタート",,,,,,
="0:48:40:52","相手チーム",,,,,,
="0:48:48:36","ポゼッションエンド",,,,,,
="0:48:48:36","相手チーム",,,,,,
