"時間","default","セットプレー","選手名","攻撃","守備","反則","キーパーアクション"
="0:25:06:17",,,"三浦雅人",,"インターセプト",,
="0:25:10:27",,,"三浦雅人","パス",,,
="0:25:12:07",,,"三笘薫","パス",,,
="0:25:13:31",,,"高嶺朋樹","パス",,,
="0:25:13:84",,,"渡邊陽","パス",,,
="0:25:15:11",,,"三浦雅人","パス",,,
="0:25:21:52",,,"角田涼太郎","パス",,,
="0:25:22:82",,,"加藤匠人","パス",,,
="0:25:25:22",,,"森侑里","パス",,,
="0:25:30:49",,,"知久航介","パス",,,
="0:25:33:33",,,"森侑里","パス",,,
="0:25:35:80",,,"加藤匠人","パス",,,
="0:25:37:70",,,"渡邊陽","パス",,,
="0:25:39:23",,,"角田涼太郎","ドリブル",,,
="0:25:40:00",,,"加藤匠人","パス",,,
="0:25:40:57",,,"渡邊陽","パス",,,
="0:25:43:30",,,"角田涼太郎","パス",,,
="0:25:48:01",,,"山原怜音","ボールロスト",,,
="0:25:57:65",,,"知久航介","パス",,,
="0:26:02:09",,,"森侑里","パス",,,
="0:26:05:19",,,"大川圭為","パス",,,
="0:26:07:10",,,"加藤匠人","パス",,,
="0:26:09:20",,,"渡邊陽","パス",,,
="0:26:09:43","ポゼッションエンド",,,,,,
="0:26:09:43","筑波大学",,,,,,
="0:26:10:73",,,"加藤匠人","パス",,,
="0:26:14:27",,,"森海渡","ボールロスト",,,
="0:26:14:70",,,"三笘薫",,"ブロック",,
="0:26:31:95","相手チーム","スローイン",,,,,
="0:26:36:66",,,"角田涼太郎",,,"ファール",
="0:26:40:10","ポゼッションスタート",,,,,,
="0:26:40:10","相手チーム",,,,,,
="0:26:42:33","相手チーム","FK",,,,,
="0:26:56:11","ポゼッションエンド",,,,,,
="0:26:56:11","相手チーム",,,,,,
="0:26:56:24",,,"三笘薫",,"インターセプト",,
="0:27:01:65",,,"大川圭為",,,,"キャッチ"
="0:27:10:73",,,"角田涼太郎","パス",,,
="0:27:11:59","ポゼッションスタート",,,,,,
="0:27:11:59","筑波大学",,,,,,
="0:27:17:37",,,"大川圭為","パス",,,
="0:27:20:37",,,"角田涼太郎","パス",,,
="0:27:21:50",,,"渡邊陽","パス",,,
="0:27:24:34",,,"渡邊陽","ドリブル",,,
="0:27:26:91",,,"高嶺朋樹","パス",,,
="0:27:28:88",,,"渡邊陽","パス",,,
="0:27:31:31",,,"知久航介","パス",,,
="0:27:35:55",,,"高嶺朋樹","パス",,,
="0:27:39:35",,,"三笘薫","ドリブル",,,
="0:27:40:12",,,"三浦雅人","パス",,,
="0:27:41:86",,,"高嶺朋樹","パス",,,
="0:27:45:56",,,"三笘薫","パス",,,
="0:27:45:59","ポゼッションエンド",,,,,,
="0:27:45:59","筑波大学",,,,,,
="0:27:55:77","相手チーム","スローイン",,,,,
="0:28:03:68","ポゼッションスタート",,,,,,
="0:28:03:68","相手チーム",,,,,,
="0:28:39:38","ポゼッションエンド",,,,,,
="0:28:39:38","相手チーム",,,,,,
="0:28:40:12",,,"知久航介",,"インターセプト",,
="0:28:49:06","ポゼッションスタート",,,,,,
="0:28:49:06","相手チーム",,,,,,
="0:29:15:88",,,"三浦雅人",,"インターセプト",,
="0:29:17:39","ポゼッションエンド",,,,,,
="0:29:17:39","相手チーム",,,,,,
="0:29:18:29",,,"三浦雅人","ドリブル",,,
="0:29:19:55","ポゼッションスタート",,,,,,
="0:29:19:55","筑波大学",,,,,,
="0:29:25:79",,,"三浦雅人","パス",,,
="0:29:26:80",,,"加藤匠人","パス",,,
="0:29:27:13",,,"三笘薫","パス",,,
="0:29:30:03",,,"角田涼太郎","パス",,,
="0:29:33:80",,,"渡邊陽","パス",,,
="0:29:34:04",,,"森侑里","ドリブル",,,
="0:29:34:27","ポゼッションエンド",,,,,,
="0:29:34:27","筑波大学",,,,,,
="0:29:38:01",,,"知久航介","パス",,,
="0:29:38:64",,,"山原怜音","ボールロスト",,,
="0:29:40:98",,,"角田涼太郎",,"インターセプト",,
="0:29:44:31",,,"大川圭為",,"クリア",,
="0:29:47:72",,,"角田涼太郎","パス",,,
="0:29:49:42",,,"大川圭為","パス",,,
="0:29:49:98",,,"森侑里",,"ブロック",,
="0:29:51:29",,,"森海渡","ボールロスト",,,
="0:29:51:99","ポゼッションスタート",,,,,,
="0:29:51:99","相手チーム",,,,,,
="0:30:00:40","ポゼッションエンド",,,,,,
="0:30:00:40","相手チーム",,,,,,
="0:30:01:26",,,"高嶺朋樹",,"カット",,
="0:30:05:00","ポゼッションスタート",,,,,,
="0:30:05:00","相手チーム",,,,,,
="0:30:09:17",,,"高嶺朋樹","ボールロスト",,,
="0:30:15:11","ポゼッションエンド",,,,,,
="0:30:15:11","相手チーム",,,,,,
="0:30:24:89","ポゼッションスタート",,,,,,
="0:30:24:89","筑波大学",,,,,,
="0:30:30:23",,,"大川圭為","パス",,,
="0:30:34:43",,,"角田涼太郎","パス",,,
="0:30:35:93",,,"三笘薫","パス",,,
="0:30:39:40",,,"角田涼太郎","パス",,,
="0:30:41:20",,,"加藤匠人","パス",,,
="0:30:44:64",,,"知久航介","パス",,,
="0:30:45:74",,,"山原怜音","パス",,,
